OrderID,CustomerID,EmployeeID,OrderDate,ShipCity,ShipCountry,TotalAmount
1295,443,86,2023-06-23,North Lisachester,Peru,1894.76
1296,112,15,2024-10-07,Antoniotown,Brunei Darussalam,1199.67
1297,121,82,2022-11-03,Robertland,Netherlands,3133.1400000000003
1298,223,42,2024-05-09,West Robertport,Grenada,3548.36
1299,8,22,2024-11-07,Port Juliamouth,Djibouti,4406.48
1300,407,36,2024-07-08,Warnerchester,Sweden,5167.24
1301,300,16,2024-04-24,Lake Kimberly,Algeria,10249.28
1302,203,32,2024-04-22,Matthewmouth,Cote d'Ivoire,
1303,5,6,2023-02-08,Nicolestad,Iraq,1217.8
1304,298,89,2023-06-20,Lake Melanieport,Iraq,4942.860000000001
1305,244,89,2023-05-17,Port Kenneth,Saint Pierre and Miquelon,3366.08
1306,306,20,2022-09-21,Sarahville,Nigeria,2872.9199999999996
1307,191,99,2024-09-02,Aliciafort,Cyprus,
1308,46,32,2025-05-03,Patriciachester,Cambodia,862.76
1309,81,64,2024-02-20,Choifurt,India,5355.5199999999995
1310,47,88,2024-12-27,North Heatherhaven,Ecuador,3098.55
1311,317,44,2023-01-02,Lake James,Bulgaria,392.54
1312,477,98,2023-12-14,Johnsonborough,Papua New Guinea,3302.08
1313,321,8,2025-02-23,East Susan,Slovenia,679.12
1314,31,46,2024-06-15,Garyberg,Chile,3004.1499999999996
1315,331,20,2024-04-03,Port Valerieville,Ukraine,3314.25
1316,360,69,2024-01-07,Feliciastad,Hungary,1781.04
1317,406,14,2023-06-03,Mortonfurt,Cuba,
1318,65,63,2023-03-29,Robertview,Botswana,715.3499999999999
1319,120,41,2024-03-13,South Brandonville,Northern Mariana Islands,7926.17
1320,286,83,2025-02-09,West Michelle,Morocco,933.0899999999999
1321,388,45,2022-09-02,Brendafurt,Gibraltar,8202.51
1322,413,57,2024-10-31,East Jasonmouth,Marshall Islands,6234.4400000000005
1323,376,25,2023-06-20,Emmaland,Colombia,
1324,11,89,2025-02-03,Christopherfurt,Samoa,6116.009999999999
1325,194,46,2025-02-17,North Jack,India,1917.28
1326,371,18,2023-05-11,East Luis,Norway,1337.51
1327,129,6,2023-10-04,East Katherine,Guinea-Bissau,784.28
1328,249,91,2024-05-30,East Williamland,Sao Tome and Principe,8111.780000000001
1329,225,72,2023-06-12,Hardinhaven,Bahamas,4723.75
1330,151,70,2023-06-30,Rickeyfurt,Switzerland,1213.65
1331,357,63,2024-08-23,East Robertaview,Sweden,1974.51
1332,98,73,2024-11-12,North Jessica,Maldives,5928.4
1333,96,70,2024-01-27,Lake Julia,Sweden,166.53
1334,179,42,2023-12-31,New Tina,Singapore,
1335,375,60,2025-01-04,Joshuastad,Uzbekistan,
1336,141,77,2024-11-18,Nuneztown,San Marino,6181.23
1337,469,71,2024-03-25,Coreyshire,Mongolia,
1338,83,9,2024-02-19,West Daniel,Mayotte,861.62
1339,272,20,2025-06-12,Port Dawn,Belgium,1778.48
1340,231,38,2025-06-18,Castillobury,Portugal,4738.280000000001
1341,420,34,2025-04-16,Christineton,Christmas Island,3240.3999999999996
1342,278,47,2024-01-23,Port Mariafort,Cameroon,476.02
1343,233,1,2022-10-02,Mandyland,Northern Mariana Islands,2179.12
1344,398,82,2022-11-25,Hamptonmouth,China,4607.28
1345,260,49,2025-04-03,Johntown,Bahamas,2375.88
1346,376,24,2024-02-25,Port Josephfurt,France,2174.72
1347,453,3,2024-05-10,Marymouth,Belize,1260.45
1348,318,47,2025-04-06,West Susan,Ecuador,2166.2599999999998
1349,398,80,2022-10-24,Lake Sarahberg,Lithuania,5292.99
1350,123,42,2024-09-30,Lancestad,Nigeria,2953.28
1351,370,9,2023-06-01,West Allison,United States of America,10907.800000000001
1352,338,69,2025-07-14,New Stacyfort,New Zealand,9376.04
1353,420,50,2023-04-03,Kimberlyland,Korea,1860.71
1354,98,68,2025-03-03,Taylorhaven,Niger,15269.189999999999
1355,350,64,2023-07-03,Jenningsborough,Micronesia,3497.0
1356,393,71,2024-04-04,South Lisamouth,Holy See (Vatican City State),206.9
1357,79,79,2024-01-10,New Ashley,Sweden,740.58
1358,145,42,2025-08-26,New Mark,Liberia,2093.18
1359,210,83,2023-01-14,New Jennifer,Antarctica (the territory South of 60 deg S),3434.66
1360,165,15,2022-11-14,Lake Joseph,Albania,
1361,50,67,2025-04-22,Port Eric,Taiwan,1938.8600000000001
1362,338,9,2023-03-14,Ericachester,Philippines,6786.3099999999995
1363,23,17,2024-12-24,Amandaside,Belarus,6395.610000000001
1364,92,5,2023-07-16,Anthonymouth,Ecuador,3007.26
1365,104,14,2025-06-02,West Cindy,Bulgaria,5904.32
1366,249,25,2024-11-30,Lake Angela,Suriname,5397.8
1367,51,5,2023-09-16,Brianport,French Southern Territories,980.19
1368,293,83,2024-02-15,Stevenland,Samoa,1383.54
1369,429,50,2023-06-02,East Connor,Timor-Leste,4160.59
1370,337,63,2025-08-18,Elijahfurt,Zimbabwe,5232.08
1371,270,80,2024-05-04,Perezport,Slovakia (Slovak Republic),3064.92
1372,360,76,2024-08-03,North Amber,Sierra Leone,1897.3
1373,132,7,2023-11-05,Barnettbury,Kiribati,467.29
1374,188,29,2023-02-17,Micheleview,Egypt,
1375,311,92,2023-01-01,North David,Saudi Arabia,3310.23
1376,37,2,2024-12-22,East Andreaton,Tokelau,1177.75
1377,477,27,2022-12-06,Wagnertown,Cook Islands,7890.18
1378,336,63,2024-05-29,New Carl,Estonia,2575.01
1379,476,11,2024-02-04,Diazland,Paraguay,4517.95
1380,240,82,2025-05-17,West Benjamin,Ghana,1775.6
1381,32,47,2024-12-09,Carrollport,Czech Republic,2008.72
1382,286,96,2022-12-18,Lake Johnny,Netherlands,847.8000000000001
1383,481,54,2024-05-31,South Alexandria,Saint Kitts and Nevis,5344.1
1384,421,48,2024-01-04,New Shellyborough,Nepal,2493.61
1385,407,91,2024-08-04,Perrymouth,Sierra Leone,854.38
1386,30,79,2023-01-21,Bowersberg,Papua New Guinea,906.8499999999999
1387,137,68,2023-04-01,Lake Heathertown,Australia,812.29
1388,21,94,2022-11-26,Port Jacobborough,Montserrat,1718.85
1389,37,39,2023-10-30,Sherrymouth,United States Virgin Islands,12555.890000000001
1390,40,28,2024-09-19,Goldenview,Niger,1553.2199999999998
1391,492,67,2023-04-09,East Angelabury,Angola,2148.96
1392,50,13,2025-08-06,New Isaac,Azerbaijan,1349.17
1393,372,30,2025-05-04,Lake Sarahfurt,Svalbard & Jan Mayen Islands,5855.120000000001
1394,273,50,2025-01-30,Hannahfort,Faroe Islands,4696.66
1395,98,25,2024-02-17,Williamsshire,Dominican Republic,
1396,270,85,2023-11-14,East Coreyview,Kuwait,2528.55
1397,128,73,2023-04-13,Ramirezshire,France,1642.8
1398,321,23,2025-05-18,Garzaside,Montenegro,3906.9599999999996
1399,286,96,2024-02-04,Lake Cheryl,Korea,4506.39
1400,286,54,2024-05-17,South Jonathon,Djibouti,1546.76
1401,383,14,2024-08-25,Johnsonton,Algeria,3689.28
1402,393,82,2023-03-02,Elliottport,Tokelau,2471.65
1403,296,46,2023-06-13,South Deborah,Macedonia,
1404,346,59,2024-12-22,North Leslietown,Greece,1950.15
1405,360,86,2022-12-01,Port Jeffrey,Egypt,150.41
1406,219,14,2024-07-29,Melissafort,Azerbaijan,3528.4100000000003
1407,86,24,2023-09-29,North Carlborough,Saudi Arabia,3788.4399999999996
1408,282,52,2024-04-08,West Susan,Greenland,1195.04
1409,259,44,2023-12-28,South Amy,France,4245.99
1410,337,21,2023-04-24,East Tristan,Mozambique,5545.990000000001
1411,274,77,2025-08-04,Cynthiaburgh,Wallis and Futuna,
1412,227,46,2024-11-28,West Jacqueline,Angola,
1413,463,41,2024-11-26,Gregville,Faroe Islands,2666.6099999999997
1414,282,42,2024-10-29,Walkerton,Grenada,
1415,433,48,2024-08-05,East Ryan,Iceland,1636.98
1416,212,98,2025-01-14,West Carrieville,El Salvador,4746.9
1417,325,56,2023-07-23,North Rachel,Congo,1880.73
1418,423,93,2024-06-03,Amandaberg,Mauritius,5966.369999999999
1419,166,78,2024-08-07,North Patriciahaven,Zimbabwe,
1420,124,73,2025-03-17,East Jasonville,Nicaragua,5679.67
1421,280,28,2025-01-22,Kempview,Nigeria,4847.8099999999995
1422,193,99,2023-10-29,Jonathanhaven,Canada,725.5699999999999
1423,282,96,2024-08-31,Smithfort,Afghanistan,11311.96
1424,131,47,2022-12-11,Mcmillanchester,Mali,14759.16
1425,493,58,2025-01-10,Calebhaven,Iceland,2490.9500000000003
1426,230,51,2023-07-13,Lake Sharon,Montenegro,7210.700000000001
1427,1,93,2024-12-11,Lake Timothy,Sao Tome and Principe,5108.13
1428,18,37,2024-01-20,North Timothy,Gibraltar,1307.28
1429,306,3,2025-05-25,North Justin,Brazil,1667.93
1430,266,18,2023-01-19,New Vincent,Afghanistan,12359.869999999999
1431,456,39,2025-02-08,Danielmouth,Guernsey,1070.81
1432,4,39,2024-08-19,Amandamouth,Sweden,2692.41
1433,114,28,2023-09-24,Victorialand,Malta,10903.41
1434,439,41,2024-11-29,New Michaelmouth,Barbados,3618.12
1435,12,99,2025-03-23,Lake Nicolechester,Netherlands Antilles,10106.89
1436,421,89,2022-09-08,Morganchester,Central African Republic,2575.74
1437,422,36,2025-08-31,New Michaelport,Paraguay,4147.93
1438,471,71,2023-05-01,Karenstad,Sierra Leone,1280.3000000000002
1439,262,72,2023-10-25,Sandrabury,Iraq,846.88
1440,293,74,2024-02-05,New Lisamouth,Swaziland,1348.6799999999998
1441,80,13,2023-09-19,South Brendaberg,Montserrat,684.63
1442,20,59,2024-04-28,Devonbury,Japan,1238.72
1443,183,20,2023-09-22,North Sharimouth,Saint Martin,1324.52
1444,71,34,2025-01-15,East Christineborough,Syrian Arab Republic,7821.110000000001
1445,188,75,2025-05-31,Amandabury,Northern Mariana Islands,2385.2000000000003
1446,128,30,2025-01-11,Morenomouth,Ireland,5098.48
1447,132,39,2025-02-12,Port Kristamouth,Czech Republic,9786.310000000001
1448,48,74,2023-08-26,North Davidview,Chile,6508.02
1449,205,73,2024-10-28,Jenniferfort,Guatemala,1484.52
1450,470,28,2024-04-20,Beasleyborough,Tonga,795.76
1451,376,10,2025-08-16,Hallmouth,Venezuela,13329.490000000002
1452,371,42,2023-10-15,West Zacharytown,Antigua and Barbuda,970.5899999999999
1453,406,62,2024-08-23,Robertburgh,Gabon,4156.56
1454,89,63,2024-02-17,Lyonsborough,Japan,4242.05
1455,423,89,2025-05-25,Barbaraton,Haiti,
1456,360,74,2024-03-19,East Bonniefort,Belgium,1122.4
1457,420,13,2022-11-22,West Ashleychester,Switzerland,4097.65
1458,305,83,2023-10-05,Beckychester,Pitcairn Islands,10926.440000000002
1459,154,5,2025-06-18,West Josephtown,United States of America,5756.299999999999
1460,375,74,2022-09-03,Barbarachester,Samoa,14349.25
1461,196,11,2024-04-30,New Kristenmouth,Bulgaria,3086.82
1462,400,8,2024-08-26,East Rebecca,Uganda,11066.59
1463,472,99,2023-05-30,West Jeffery,Pitcairn Islands,503.01
1464,172,45,2022-12-22,East Rachelmouth,Isle of Man,3736.46
1465,451,56,2023-12-30,East Charlesshire,Israel,
1466,214,16,2022-09-15,North Michelle,United States Minor Outlying Islands,
1467,446,99,2023-08-26,Brianstad,Montserrat,4576.29
1468,117,96,2023-07-19,Virginiastad,Guam,
1469,335,78,2023-11-18,Parkerport,Ecuador,17.27
1470,476,2,2025-05-28,New Erikport,Ghana,3739.72
1471,325,100,2024-05-23,East Kevinshire,Pakistan,
1472,324,49,2024-04-16,Fordtown,Guinea,141.0
1473,28,40,2022-11-09,Jeffreyton,Jordan,9695.7
1474,269,6,2024-06-23,Port Debraside,Niue,
1475,164,70,2023-01-18,Mitchellhaven,Palestinian Territory,9900.36
1476,290,20,2024-08-31,Moralesside,Burundi,
1477,168,65,2024-05-12,West Kristin,Bulgaria,1316.22
1478,358,29,2023-05-03,Davisbury,Morocco,8413.12
1479,79,7,2024-07-31,Port Scottmouth,Kiribati,2400.48
1480,345,94,2024-10-23,Robertstad,San Marino,1011.72
1481,202,58,2023-08-28,Cummingsside,Lithuania,3869.66
1482,386,77,2025-08-14,Timothychester,Tanzania,1933.21
1483,295,65,2024-01-17,North Randall,Guadeloupe,4284.050000000001
1484,47,29,2024-07-19,South Michael,Kenya,1066.8
1485,222,38,2025-01-09,Ericshire,Sweden,4338.7699999999995
1486,403,51,2023-01-24,Clarkmouth,Germany,1316.51
1487,76,17,2023-11-30,Jeremyfort,Micronesia,1085.15
1488,173,11,2023-11-02,Port Susanborough,Guadeloupe,4656.400000000001
1489,244,74,2023-04-07,New Coryshire,China,1424.29
1490,382,7,2025-02-07,Port Susanton,Trinidad and Tobago,1564.68
1491,281,52,2022-10-22,Fowlerchester,Russian Federation,
1492,135,11,2024-06-20,Stevensville,Macao,9985.73
1493,205,65,2023-03-13,East Micheal,Netherlands,14040.560000000001
1494,223,100,2024-12-10,Bullockchester,Liberia,3118.5200000000004
1495,358,17,2022-10-06,Williamchester,Singapore,6564.73
1496,391,18,2023-05-11,Piercechester,Bolivia,322.86
1497,247,72,2023-04-14,New Kimberly,South Africa,601.65
1498,102,63,2024-07-13,Lake Andrewbury,Mali,2443.88
1499,203,84,2023-02-21,Michelleville,Cameroon,11983.38
1500,293,26,2024-09-02,Keytown,Grenada,3076.3
1501,288,79,2023-10-28,Lake Jeffreymouth,Greece,5129.36
1502,377,68,2022-10-20,Oconnellchester,Barbados,3336.8100000000004
1503,127,32,2025-06-09,Saraville,Belize,3427.1100000000006
1504,37,35,2024-04-02,Port Ryanville,Faroe Islands,4891.5
1505,398,56,2025-06-14,South Kristinfurt,Belarus,26.08
1506,166,88,2023-01-01,North Anthonybury,Palau,562.75
1507,474,74,2022-12-29,Jeremyshire,French Polynesia,2950.6000000000004
1508,46,15,2024-03-07,Amandaside,Slovakia (Slovak Republic),643.42
1509,344,53,2025-06-15,Phillipsstad,Heard Island and McDonald Islands,2499.56
1510,217,47,2025-04-12,Thompsonshire,Paraguay,12520.869999999999
1511,179,25,2024-09-25,Milesview,Germany,4781.13
1512,165,45,2023-09-14,Rodriguezberg,Bahrain,3358.9500000000003
1513,305,84,2025-03-29,Lake Debraton,Dominica,2259.8599999999997
1514,13,99,2024-12-14,West James,French Guiana,17503.5
1515,157,22,2024-02-08,Lake Jamesstad,Montenegro,1852.18
1516,180,79,2025-07-28,West Craig,Poland,
1517,421,57,2023-04-27,North Aaron,Russian Federation,6360.96
1518,320,19,2023-08-17,Lorichester,Guatemala,518.36
1519,226,6,2024-06-03,Copelandside,Morocco,2574.96
1520,474,30,2024-10-13,North Randallchester,Turkmenistan,684.38
1521,103,88,2023-11-01,Saraville,Gibraltar,2800.24
1522,192,20,2025-06-02,Susanstad,Antigua and Barbuda,5294.27
1523,388,94,2024-05-24,South Emma,Switzerland,573.65
1524,437,11,2022-10-31,Lake Deanna,Libyan Arab Jamahiriya,4653.48
1525,58,95,2023-05-18,Carterstad,Austria,677.8
1526,28,32,2025-05-20,Pottsburgh,British Virgin Islands,4397.280000000001
1527,486,80,2022-12-19,Port Kelly,Japan,6771.51
1528,475,19,2025-07-13,North Andrew,Korea,1409.38
1529,445,37,2025-05-04,East Tinahaven,Libyan Arab Jamahiriya,
1530,8,44,2022-10-31,Lake Dawnchester,Suriname,4997.719999999999
1531,356,15,2023-01-21,West Gerald,Guernsey,4201.049999999999
1532,157,58,2023-02-26,North Steven,Djibouti,4402.0
1533,242,3,2024-04-03,Benjaminburgh,Papua New Guinea,5274.67
1534,170,27,2024-02-24,East Linda,Monaco,1857.35
1535,379,69,2022-10-23,Castilloport,Thailand,3431.5
1536,109,27,2023-01-14,Barnettside,Latvia,10533.29
1537,280,67,2024-08-21,North Nathaniel,Mauritania,
1538,385,34,2023-08-22,Lake Alejandroport,Rwanda,5144.120000000001
1539,281,62,2023-04-04,East Cassandratown,Ukraine,2545.69
1540,319,94,2023-03-15,Kemptown,Ghana,6802.81
1541,73,89,2023-05-26,North Alecshire,Sierra Leone,5904.83
1542,358,86,2025-01-05,Wilsonview,Saudi Arabia,5702.8
1543,10,49,2024-02-14,North John,Israel,4479.849999999999
1544,299,85,2024-04-20,Castroport,El Salvador,2024.8
1545,270,6,2025-02-18,New Tina,Uruguay,447.0
1546,131,22,2025-04-14,East Ryantown,Saint Martin,3899.01
1547,31,37,2024-01-14,North Margaretview,Guinea-Bissau,6696.13
1548,103,90,2023-03-04,Port Zachary,Tajikistan,4020.0600000000004
1549,317,35,2024-06-28,Port Adrian,Lao People's Democratic Republic,672.31
1550,28,60,2023-05-02,Robertoside,Mali,1181.2
1551,336,2,2025-02-10,Ramirezbury,Cyprus,4896.7
1552,35,50,2024-05-30,Shannonville,Turks and Caicos Islands,6700.57
1553,339,35,2023-01-08,Justinstad,Netherlands Antilles,3623.8999999999996
1554,340,85,2023-02-24,Stonetown,Holy See (Vatican City State),6842.630000000001
1555,185,14,2025-08-10,North Paulborough,Kyrgyz Republic,2015.2799999999997
1556,10,38,2024-05-28,Abbottview,Azerbaijan,3376.4
1557,445,84,2025-08-01,Matthewberg,Ecuador,702.38
1558,198,30,2023-07-14,Schroederburgh,Pakistan,4205.16
1559,195,66,2025-05-18,New Angela,Honduras,5646.0
1560,364,13,2023-03-15,Port Wendy,Lithuania,2515.08
1561,463,41,2024-04-27,Dawnberg,Slovenia,1405.24
1562,249,77,2023-06-18,Arnoldbury,Eritrea,4538.07
1563,273,12,2024-08-31,Teresaville,Turkmenistan,10745.710000000001
1564,96,26,2024-10-29,Jefferyberg,Japan,8910.35
1565,257,59,2024-06-08,Lake Victorchester,Saint Pierre and Miquelon,
1566,288,92,2023-04-03,Maldonadoberg,Norway,336.70000000000005
1567,12,6,2024-07-31,Smithburgh,Senegal,3717.56
1568,127,68,2024-01-09,South Matthewville,Guatemala,
1569,157,43,2024-05-09,Port Lindsay,Fiji,1314.75
1570,251,51,2025-02-10,Tylerview,Russian Federation,11135.189999999999
1571,382,21,2023-03-05,Danielmouth,Aruba,4755.92
1572,10,45,2025-07-25,West Frankstad,Antarctica (the territory South of 60 deg S),6716.040000000001
1573,351,46,2023-05-05,Johnsonhaven,Israel,705.8
1574,182,81,2023-03-15,North Calebshire,Iran,3231.74
1575,155,31,2025-08-22,Bennettborough,Macedonia,3077.15
1576,257,36,2025-07-03,South Kayla,Angola,3422.31
1577,416,8,2023-03-29,Reynoldshaven,Ethiopia,2916.4100000000003
1578,321,33,2024-03-01,Geraldborough,El Salvador,6196.080000000001
1579,450,50,2023-05-14,New Jennifer,Dominican Republic,1022.88
1580,456,4,2023-01-31,Cervantesfurt,Taiwan,
1581,484,72,2024-05-19,Clarkfurt,Georgia,968.88
1582,486,36,2024-05-12,Rossmouth,Bahamas,4472.22
1583,116,20,2023-12-20,East Claudia,Anguilla,3724.7
1584,175,51,2025-04-26,Christophermouth,Australia,2373.54
1585,337,18,2023-12-20,Port David,Puerto Rico,4864.4800000000005
1586,45,94,2024-01-14,South Alexis,Cape Verde,2208.85
1587,196,67,2023-03-03,West Jimmy,Cote d'Ivoire,3912.64
1588,492,87,2024-03-25,East Rachelville,Gibraltar,133.29
1589,314,81,2023-01-13,Danielleside,Venezuela,11721.74
1590,352,30,2025-02-24,South Kevin,United Arab Emirates,342.04
1591,214,31,2025-04-06,New Matthew,Vietnam,5118.42
1592,294,20,2024-10-29,North Nicole,Palestinian Territory,341.05
1593,219,40,2024-07-24,Stevenfort,Thailand,2961.4900000000002
1594,466,78,2023-02-25,Perkinsstad,Georgia,376.95000000000005
1595,169,58,2024-12-02,Frankbury,Brunei Darussalam,5116.26
1596,278,17,2024-09-18,North Karen,Saint Pierre and Miquelon,463.7
1597,106,84,2025-08-30,West Joyce,Bolivia,5320.59
1598,71,75,2024-03-18,Wyatthaven,Nigeria,
1599,278,88,2023-05-02,Wrightborough,Slovakia (Slovak Republic),4586.889999999999
1600,410,26,2025-04-11,North Travis,Gibraltar,8482.830000000002
1601,442,18,2023-01-12,Moralesberg,Armenia,350.4
1602,159,89,2023-04-14,New Manuelborough,Liechtenstein,2735.19
1603,362,68,2025-08-29,West Jeffreytown,Venezuela,6423.1900000000005
1604,466,18,2024-10-05,Port Michelle,Algeria,1190.27
1605,221,99,2024-11-23,Fosterbury,Iraq,8436.27
1606,75,84,2024-04-22,Matthewfurt,Malaysia,4944.7
1607,478,73,2024-01-19,Rowlandview,Burundi,4195.3
1608,470,21,2024-09-20,New Rachelhaven,Bosnia and Herzegovina,1839.16
1609,163,9,2023-03-14,New Cory,Saint Helena,8548.59
1610,286,69,2024-09-27,South Samuel,Cuba,3769.52
1611,486,93,2024-06-02,Brownshire,Afghanistan,4392.98
1612,61,24,2022-09-18,Figueroaside,Croatia,7990.18
1613,163,19,2023-09-10,South James,El Salvador,2353.7
1614,373,4,2024-10-20,Port Dwayne,Martinique,1882.81
1615,392,41,2024-04-17,West Sierra,Italy,76.86
1616,451,53,2024-09-04,Foleyfurt,Saint Lucia,1339.8899999999999
1617,493,53,2023-09-08,Lake Brianville,Croatia,6352.15
1618,156,57,2022-11-11,Brianport,Northern Mariana Islands,3099.6600000000003
1619,382,82,2023-02-02,Robertmouth,Tuvalu,5875.02
1620,478,95,2023-01-05,West Kimland,Western Sahara,2613.87
1621,141,20,2025-01-17,West Margarettown,Portugal,5089.3
1622,399,25,2022-09-09,Lake Charlesburgh,New Zealand,2816.46
1623,55,17,2023-09-29,Marcusport,Korea,2578.94
1624,95,4,2024-05-30,Karlhaven,South Georgia and the South Sandwich Islands,7088.83
1625,391,79,2024-04-03,North Edwardside,Algeria,2118.33
1626,316,35,2024-11-21,Port Margaret,Korea,2574.96
1627,311,73,2025-02-23,Jamesburgh,Kiribati,2923.13
1628,314,30,2024-04-04,South Edward,United Kingdom,1363.92
1629,306,30,2024-12-12,South Ashley,Bangladesh,3457.71
1630,119,88,2023-03-06,West Laurenborough,New Zealand,7936.75
1631,14,46,2025-04-23,East Julieshire,San Marino,790.8299999999999
1632,41,89,2024-01-30,Port Marybury,Italy,1159.25
1633,400,62,2023-09-18,South Brianfurt,Uruguay,2983.26
1634,69,65,2024-10-11,Jeremyhaven,Jamaica,4105.360000000001
1635,434,78,2023-08-19,Jordanstad,Puerto Rico,7769.96
1636,241,92,2025-03-25,Lake Donald,Gambia,4138.110000000001
1637,333,48,2025-02-02,Michaelshire,Malawi,2358.7400000000002
1638,95,50,2023-04-16,Joshuafort,Nigeria,2335.2599999999998
1639,252,61,2023-12-05,Munozberg,Croatia,2086.34
1640,71,21,2023-12-16,New Melissachester,Armenia,
1641,99,29,2022-11-05,East Lisaborough,Norfolk Island,2632.6499999999996
1642,17,53,2025-02-26,North Andre,Saint Vincent and the Grenadines,1827.3899999999999
1643,392,2,2024-05-18,South Davidburgh,Belgium,5118.16
1644,474,35,2022-10-09,North Amy,Argentina,7561.159999999999
1645,487,53,2023-03-24,Hayeschester,Nepal,3332.37
1646,114,96,2025-02-17,South Biancastad,Bulgaria,6638.880000000001
1647,344,26,2023-06-04,Christophermouth,Russian Federation,
1648,388,27,2023-11-29,Adammouth,Martinique,3404.93
1649,34,23,2024-06-01,Sonyachester,Antigua and Barbuda,283.59
1650,475,57,2023-09-29,West Annamouth,Belgium,10691.220000000001
1651,444,79,2025-02-24,South Jenniferchester,Dominican Republic,
1652,251,89,2024-05-22,Brianside,Honduras,3927.95
1653,167,59,2024-06-07,Peckland,Slovakia (Slovak Republic),2654.19
1654,455,32,2023-12-12,Lake Stephanie,Mongolia,7163.259999999999
1655,219,52,2023-02-28,Simmonsborough,Bolivia,2018.38
1656,398,6,2023-11-09,North Erichaven,Albania,2007.2
1657,312,95,2023-08-25,Rodriguezbury,Burundi,1897.31
1658,423,49,2023-04-03,Brandonland,Comoros,4999.82
1659,369,41,2023-01-05,Valenciaborough,Benin,
1660,202,79,2024-11-24,Port Maryborough,Monaco,6699.83
1661,481,96,2025-08-08,North Jenniferberg,Bolivia,5071.96
1662,293,77,2023-07-14,East Audreyfurt,Aruba,2508.8999999999996
1663,275,68,2025-08-17,South Edwardberg,United States Virgin Islands,4744.099999999999
1664,329,91,2024-12-07,New Michelleborough,Andorra,
1665,403,5,2024-02-17,Jasonville,Jamaica,3457.72
1666,267,14,2023-05-25,Estradamouth,Latvia,3645.36
1667,232,59,2022-09-03,Wilsonshire,Zimbabwe,3833.07
1668,424,6,2024-06-08,South Judyview,Seychelles,2300.7
1669,450,32,2023-11-08,Port Jenniferhaven,United Arab Emirates,875.74
1670,266,69,2023-09-30,Port Ronald,Greece,1147.68
1671,203,95,2023-01-09,Davidland,Fiji,8462.8
1672,21,72,2023-02-01,Browningberg,Bahamas,633.8700000000001
1673,199,67,2023-06-01,West Jimmyhaven,Malaysia,9844.56
1674,392,81,2025-03-10,New Denise,Argentina,
1675,493,7,2023-05-16,Sarahville,Burundi,8874.800000000001
1676,98,38,2024-02-17,South Heather,Nicaragua,948.65
1677,226,51,2025-04-22,Joyside,Canada,
1678,453,39,2023-06-15,Greenmouth,Niue,1001.8799999999999
1679,397,37,2023-12-22,Hayesport,Mayotte,
1680,237,22,2023-05-28,North Stevenfurt,Northern Mariana Islands,5657.94
1681,217,38,2024-11-15,Nguyenport,Palestinian Territory,2285.46
1682,314,7,2025-07-06,Lake Stanleyberg,Belgium,7129.81
1683,354,67,2024-08-30,Port Jasminport,Dominica,8556.36
1684,463,19,2024-11-08,Clarkberg,Italy,699.8499999999999
1685,238,83,2023-11-13,Meghantown,Mexico,3659.0699999999997
1686,232,12,2024-12-08,New Sharon,Switzerland,1867.84
1687,370,65,2024-10-14,Roberthaven,Paraguay,1339.1999999999998
1688,58,24,2025-08-27,Johnsonport,India,6946.61
1689,399,75,2025-02-26,Marcuschester,Comoros,7640.65
1690,481,90,2023-06-14,Lake Erika,Martinique,
1691,280,18,2023-04-26,Stephenberg,Croatia,
1692,202,53,2024-03-17,Port Barbara,Seychelles,2869.11
1693,166,58,2023-02-22,Whiteburgh,Malta,443.3
1694,13,23,2024-02-27,East Brianstad,Saudi Arabia,9697.9
1695,233,76,2025-04-23,Port Williamborough,Heard Island and McDonald Islands,4880.67
1696,460,92,2025-03-17,Katiestad,Luxembourg,
1697,459,26,2024-04-06,Seanmouth,Venezuela,2009.5
1698,452,59,2023-04-02,Newtonchester,Portugal,
1699,47,33,2023-03-25,North Briannaport,Mexico,9362.02
1700,166,89,2022-09-05,Port Juliaborough,Pitcairn Islands,1319.12
1701,333,92,2024-12-08,Michaelland,Reunion,6130.83
1702,408,21,2025-01-29,Sarahberg,Iran,1251.67
1703,368,94,2025-06-07,Whiteborough,Puerto Rico,2301.28
1704,64,12,2023-08-06,West Jamesmouth,Latvia,3281.32
1705,59,91,2024-03-30,Perkinsbury,New Zealand,7233.98
1706,231,82,2023-05-26,Johnside,Georgia,510.08
1707,186,11,2025-05-16,Karenmouth,Guam,2174.34
1708,269,91,2023-06-10,East Elizabethmouth,Swaziland,
1709,197,94,2025-08-17,Port Samanthaborough,Brunei Darussalam,907.31
1710,406,66,2022-10-11,Moranhaven,Palau,9946.39
1711,314,21,2022-10-22,North Jenniferville,French Southern Territories,3053.17
1712,194,71,2025-08-23,Lake Thomas,Trinidad and Tobago,420.42
1713,195,6,2024-08-20,Christopherfurt,Palestinian Territory,3139.48
1714,394,22,2024-04-17,New Vanessaborough,Nepal,8572.759999999998
1715,468,43,2025-04-18,Johnsonhaven,Macedonia,9088.800000000001
1716,290,85,2024-09-24,East Bradley,Guatemala,1495.8400000000001
1717,442,20,2023-07-02,Christianmouth,Kazakhstan,6776.34
1718,84,19,2023-06-04,Dukefurt,Kyrgyz Republic,1371.5
1719,92,99,2023-07-01,North Mark,Cameroon,1276.26
1720,365,7,2023-10-15,Carterchester,Estonia,5486.82
