PaymentID,OrderID,PaymentDate,Amount,PaymentMethod
1882,550,2023-03-07,1520.76,Credit Card
1883,41,2023-01-08,132.06,Cash
1884,1413,2023-04-26,1191.3,Bank Transfer
1885,205,2023-03-11,1138.75,PayPal
1886,555,2025-03-03,755.04,PayPal
1887,1721,2022-12-30,1110.66,Credit Card
1888,122,2025-03-12,1250.34,Bank Transfer
1889,203,2023-11-23,1910.41,PayPal
1890,296,2024-02-02,1506.29,Cash
1891,58,2025-01-14,1183.02,Cash
1892,310,2025-07-14,1493.93,Bank Transfer
1893,1773,2024-01-09,1867.94,Cash
1894,420,2023-12-24,383.0,Bank Transfer
1895,161,2024-11-24,1983.87,Bank Transfer
1896,1625,2024-11-09,305.42,Bank Transfer
1897,29,2024-10-16,544.73,PayPal
1898,354,2024-11-03,850.05,Credit Card
1899,1093,2023-03-23,1660.31,Credit Card
1900,73,2022-12-10,400.99,Cash
1901,1077,2022-12-05,874.61,Cash
1902,441,2024-12-18,119.52,Credit Card
1903,306,2023-02-14,1101.39,Cash
1904,1423,2022-11-11,1312.54,Credit Card
1905,1914,2025-03-07,1861.33,Credit Card
1906,66,2023-01-23,1197.22,PayPal
1907,801,2025-01-10,1788.66,Cash
1908,1478,2023-11-02,288.37,Bank Transfer
1909,403,2024-07-06,830.35,Credit Card
1910,21,2023-04-08,691.15,Cash
1911,1239,2024-01-30,639.72,Credit Card
1912,197,2023-10-01,999.97,PayPal
1913,684,2022-11-03,1911.52,Credit Card
1914,54,2024-03-18,1601.09,PayPal
1915,1261,2024-11-30,933.73,PayPal
1916,1542,2025-05-11,1561.81,Cash
1917,352,2025-06-01,337.29,Credit Card
1918,419,2023-02-05,1090.26,Cash
1919,1160,2025-01-02,101.69,Cash
1920,1812,2024-11-07,169.63,Cash
1921,1016,2025-03-16,302.22,Credit Card
1922,52,2023-09-30,1612.44,Bank Transfer
1923,648,2022-09-09,1742.87,Bank Transfer
1924,1523,2023-11-06,826.88,Credit Card
1925,1016,2025-02-12,239.7,PayPal
1926,1121,2024-01-17,1619.33,Credit Card
1927,971,2022-12-23,1671.78,Cash
1928,526,2024-08-30,626.66,Cash
1929,111,2024-12-09,1966.84,PayPal
1930,1690,2024-03-18,466.65,Bank Transfer
1931,601,2023-05-14,1716.52,PayPal
1932,377,2024-07-12,733.88,Credit Card
1933,1327,2023-05-21,806.68,PayPal
1934,702,2023-11-04,378.55,Bank Transfer
1935,1547,2025-07-02,182.92,Credit Card
1936,1195,2025-03-21,557.76,Cash
1937,1634,2024-09-06,1688.29,PayPal
1938,770,2025-08-10,1241.71,PayPal
1939,1382,2023-04-26,381.61,Bank Transfer
1940,647,2024-03-31,206.86,PayPal
1941,964,2023-12-07,829.77,Cash
1942,1235,2025-03-21,1640.32,Credit Card
1943,1988,2024-09-22,1941.94,PayPal
1944,554,2022-12-11,1897.08,Bank Transfer
1945,1197,2022-10-15,1089.3,Credit Card
1946,783,2024-11-29,93.37,Credit Card
1947,218,2022-11-23,1158.45,Credit Card
1948,655,2023-08-28,1911.06,Credit Card
1949,350,2024-07-26,1614.74,Cash
1950,1552,2024-07-24,1412.18,Cash
1951,523,2025-03-28,968.36,Cash
1952,1621,2022-11-23,1760.04,Cash
1953,260,2025-07-25,443.51,Cash
1954,121,2025-01-15,1817.55,Bank Transfer
1955,639,2023-11-16,923.25,Credit Card
1956,1047,2022-12-03,1503.42,Cash
1957,1682,2025-03-16,1321.55,Credit Card
1958,1157,2024-08-16,236.88,Credit Card
1959,1005,2024-07-17,597.32,PayPal
1960,176,2024-07-07,885.62,Credit Card
1961,104,2025-05-08,819.25,PayPal
1962,805,2025-03-22,1223.7,PayPal
1963,1708,2025-03-27,410.81,Bank Transfer
1964,472,2025-04-28,571.63,Bank Transfer
1965,1045,2022-09-05,885.35,Cash
1966,1935,2023-11-08,1902.16,PayPal
1967,241,2022-09-15,463.52,Cash
1968,653,2022-11-05,563.16,PayPal
1969,304,2023-07-04,1434.54,Credit Card
1970,345,2023-03-15,150.52,PayPal
1971,409,2025-04-09,1492.09,Cash
1972,1406,2022-09-06,1878.82,PayPal
1973,1775,2023-06-18,48.8,Bank Transfer
1974,4,2025-04-26,1759.73,PayPal
1975,5,2022-10-15,140.7,Credit Card
1976,1124,2024-10-06,1047.61,PayPal
1977,1625,2023-04-30,597.55,Cash
1978,929,2025-06-08,493.76,Credit Card
1979,1254,2024-11-07,29.56,Credit Card
1980,249,2025-06-20,519.2,Cash
1981,1635,2023-01-21,25.25,Credit Card
1982,788,2024-10-08,1144.08,PayPal
1983,1681,2023-06-16,485.49,Cash
1984,413,2024-06-08,1868.96,Cash
1985,1516,2023-03-27,1438.39,Credit Card
1986,796,2022-11-17,37.63,Bank Transfer
1987,615,2023-08-13,1095.79,Credit Card
1988,1931,2024-02-02,1712.05,Cash
1989,984,2024-10-09,1999.95,Cash
1990,502,2023-01-30,100.45,Credit Card
1991,1887,2024-02-09,1201.52,Bank Transfer
1992,1402,2022-11-03,453.85,Cash
1993,244,2023-06-05,1782.83,PayPal
1994,1952,2022-12-12,902.43,Credit Card
1995,1072,2023-01-03,1767.11,Bank Transfer
1996,190,2024-02-28,1331.06,Bank Transfer
1997,1422,2023-05-17,533.09,PayPal
1998,1555,2023-12-30,1155.2,Bank Transfer
1999,308,2025-05-07,1946.1,PayPal
2000,1303,2022-10-20,534.35,Credit Card
2001,141,2025-05-10,738.78,Bank Transfer
2002,1562,2025-02-21,493.56,Cash
2003,842,2025-01-04,79.34,Bank Transfer
2004,769,2023-06-21,1888.03,Bank Transfer
2005,581,2025-02-08,1172.37,Bank Transfer
2006,1768,2025-05-29,820.76,Cash
2007,304,2024-12-15,1437.91,Credit Card
2008,120,2025-05-11,1110.06,Bank Transfer
2009,1805,2022-09-28,1295.05,Credit Card
2010,1660,2024-10-07,295.77,Credit Card
2011,1411,2024-03-21,1023.85,PayPal
2012,1337,2024-08-07,460.53,Cash
2013,1222,2023-11-04,1846.44,Bank Transfer
2014,1983,2023-08-19,22.23,Cash
2015,289,2025-08-08,86.69,Bank Transfer
2016,1026,2023-11-10,1776.74,Cash
2017,537,2024-06-01,1383.88,PayPal
2018,958,2025-02-05,470.26,Bank Transfer
2019,1305,2023-06-30,1942.46,Cash
2020,639,2022-11-29,336.34,PayPal
2021,706,2025-08-14,1991.58,Credit Card
2022,18,2025-03-13,603.43,PayPal
2023,1270,2025-05-19,207.51,PayPal
2024,1130,2023-02-01,1408.41,Credit Card
2025,1125,2024-07-12,250.07,Cash
2026,1922,2024-03-22,157.5,PayPal
2027,1611,2024-02-10,1270.46,Bank Transfer
2028,709,2023-03-28,1137.63,Bank Transfer
2029,1364,2025-05-11,1735.23,Cash
2030,235,2025-02-06,1769.07,Credit Card
2031,952,2023-12-16,1211.2,PayPal
2032,114,2024-12-19,543.71,Cash
2033,49,2023-06-10,126.49,PayPal
2034,1151,2023-05-18,499.76,PayPal
2035,939,2024-09-12,191.6,Credit Card
2036,1482,2025-05-01,1760.38,PayPal
2037,411,2022-09-06,1967.55,PayPal
2038,1163,2023-06-12,1475.32,Cash
2039,141,2024-07-17,714.68,PayPal
2040,61,2023-08-08,1316.63,Bank Transfer
2041,1939,2023-08-20,1074.06,Bank Transfer
2042,24,2022-11-17,1005.56,Cash
2043,892,2025-08-15,1507.83,PayPal
2044,1958,2025-06-08,1633.5,Bank Transfer
2045,640,2023-02-14,776.03,Credit Card
2046,1988,2024-02-02,1753.13,PayPal
2047,1831,2024-08-01,305.77,Cash
2048,859,2025-04-07,1975.4,Bank Transfer
2049,785,2022-10-08,1653.93,Credit Card
2050,220,2024-01-22,1251.64,Bank Transfer
2051,485,2023-10-27,33.55,Cash
2052,1473,2023-04-04,1492.17,PayPal
2053,1975,2024-03-04,1469.14,Cash
2054,1732,2025-04-22,314.82,PayPal
2055,717,2025-07-05,1125.5,Cash
2056,171,2024-10-24,992.51,Cash
2057,1096,2023-01-12,354.77,Bank Transfer
2058,1551,2024-12-27,221.08,PayPal
2059,1692,2024-02-16,928.52,PayPal
2060,808,2024-03-31,917.07,Credit Card
2061,1044,2024-12-02,796.13,Cash
2062,1441,2025-02-08,1622.29,Bank Transfer
2063,1909,2024-02-12,1403.6,Cash
2064,1952,2024-06-12,322.23,PayPal
2065,566,2022-11-23,1967.46,Cash
2066,1811,2025-06-15,1995.62,Cash
2067,1046,2025-04-18,1715.39,Bank Transfer
2068,1619,2025-06-10,1254.62,Cash
2069,957,2025-04-26,1663.14,PayPal
2070,1185,2022-09-11,138.98,PayPal
2071,741,2025-05-16,49.79,Cash
2072,1997,2023-03-18,1866.65,Bank Transfer
2073,1026,2023-02-13,1139.94,Bank Transfer
2074,1994,2023-02-06,308.24,PayPal
2075,642,2023-12-20,1730.91,PayPal
2076,630,2023-05-30,126.22,Cash
2077,1800,2023-10-24,1483.06,Cash
2078,1122,2023-04-13,321.67,Credit Card
2079,309,2024-11-24,192.02,Cash
2080,1728,2023-09-24,520.5,Bank Transfer
2081,336,2023-10-08,726.7,PayPal
2082,36,2022-11-18,1940.4,Bank Transfer
2083,1641,2024-07-24,580.45,Credit Card
2084,1570,2024-05-27,264.98,Cash
2085,1586,2023-08-14,407.22,Credit Card
2086,1088,2025-04-07,310.57,PayPal
2087,6,2025-08-27,1717.21,Cash
2088,479,2025-01-23,627.31,Bank Transfer
2089,1387,2024-03-13,1181.78,Bank Transfer
2090,1025,2023-03-30,1751.37,PayPal
2091,1483,2023-02-22,148.25,Bank Transfer
2092,1202,2024-09-01,1606.71,Credit Card
2093,830,2024-12-02,822.2,Credit Card
2094,712,2024-02-28,1696.55,Credit Card
2095,90,2023-03-17,379.85,PayPal
2096,1670,2024-10-09,1758.76,Bank Transfer
2097,402,2022-10-06,1319.89,Bank Transfer
2098,169,2025-07-28,1608.25,PayPal
2099,507,2024-02-04,1729.12,Credit Card
2100,1451,2023-08-09,814.87,Bank Transfer
2101,1252,2025-01-07,1493.07,Cash
2102,9,2025-02-21,1651.12,PayPal
2103,1018,2023-03-08,301.71,Cash
2104,109,2024-11-01,1975.16,PayPal
2105,335,2025-03-18,143.71,PayPal
2106,216,2023-02-15,1197.46,Credit Card
2107,165,2023-04-10,197.14,Bank Transfer
2108,67,2023-04-30,1877.95,PayPal
2109,610,2023-11-12,1839.59,Cash
2110,1666,2023-12-19,251.22,Credit Card
2111,1537,2024-03-19,1385.92,Credit Card
2112,1208,2023-06-28,1648.82,Cash
2113,94,2025-01-20,1565.74,Credit Card
2114,1812,2023-03-10,1268.08,Cash
2115,1811,2022-10-20,1856.08,Bank Transfer
2116,1401,2023-10-27,1436.27,Credit Card
2117,1479,2025-04-10,1024.51,Credit Card
2118,1192,2023-06-19,1303.07,Cash
2119,1683,2023-03-05,1057.29,Bank Transfer
2120,1887,2024-04-06,38.66,Credit Card
2121,158,2022-12-05,427.95,Cash
2122,698,2022-10-20,462.44,PayPal
2123,1447,2025-03-09,256.37,Cash
2124,1890,2024-01-10,349.61,Cash
2125,1071,2022-11-01,1494.46,Cash
2126,282,2023-07-25,1563.19,Credit Card
2127,1465,2024-03-19,468.86,Credit Card
2128,1937,2022-09-22,842.69,Cash
2129,57,2022-12-13,1114.0,Credit Card
2130,1596,2023-10-31,1238.83,PayPal
2131,266,2024-08-07,1789.64,Cash
2132,515,2023-08-17,972.62,Credit Card
2133,1097,2022-12-13,411.97,Bank Transfer
2134,1716,2023-05-06,468.84,Cash
2135,1799,2023-04-03,850.07,Credit Card
2136,1843,2023-01-13,1807.82,PayPal
2137,1635,2024-10-30,587.86,Credit Card
2138,1380,2024-01-14,1451.13,Bank Transfer
2139,1607,2023-11-28,716.76,Credit Card
2140,31,2024-05-23,356.04,Bank Transfer
2141,1371,2023-05-01,1738.89,PayPal
2142,1636,2024-06-30,1540.7,PayPal
2143,1795,2023-01-03,802.62,PayPal
2144,333,2023-03-20,1941.15,Credit Card
2145,801,2024-12-18,1178.46,Cash
2146,1234,2023-03-21,1344.4,Cash
2147,1130,2023-12-20,717.77,Cash
2148,532,2023-08-06,808.85,Cash
2149,41,2024-02-24,790.09,Cash
2150,1398,2024-07-18,1371.63,Credit Card
2151,895,2024-01-13,1247.09,Credit Card
2152,504,2023-04-26,1164.57,Bank Transfer
2153,1428,2025-07-07,1502.16,PayPal
2154,184,2023-06-21,657.27,Credit Card
2155,1718,2023-12-31,825.01,Bank Transfer
2156,1687,2025-04-30,307.48,Credit Card
2157,10,2025-06-11,971.08,Credit Card
2158,446,2025-03-24,411.3,Credit Card
2159,1928,2025-01-18,1910.88,Bank Transfer
2160,1829,2025-04-15,1567.9,Bank Transfer
2161,1738,2025-05-29,439.52,Credit Card
2162,1270,2022-11-06,1085.62,PayPal
2163,1184,2024-03-26,291.17,Bank Transfer
2164,1031,2024-01-02,150.6,Credit Card
2165,21,2023-01-16,616.83,Credit Card
2166,1513,2025-07-09,861.67,Credit Card
2167,1668,2022-09-20,50.63,PayPal
2168,96,2023-10-17,311.77,Bank Transfer
2169,1867,2024-04-24,161.11,Cash
2170,1474,2023-06-12,742.16,Cash
2171,1431,2024-02-20,595.79,PayPal
2172,474,2025-03-15,1342.14,Bank Transfer
2173,477,2025-01-28,633.52,Credit Card
2174,192,2025-08-10,26.22,Credit Card
2175,1680,2023-12-29,254.61,Bank Transfer
2176,1868,2023-08-10,1007.36,Bank Transfer
2177,1575,2022-12-03,1987.38,Cash
2178,1036,2022-10-05,1644.12,Cash
2179,1753,2024-05-17,1919.13,Bank Transfer
2180,968,2025-07-11,508.63,Bank Transfer
2181,658,2024-01-30,1494.03,Credit Card
2182,281,2024-10-23,1101.1,Credit Card
2183,1856,2023-11-14,909.1,Cash
2184,675,2023-05-09,1618.22,PayPal
2185,480,2024-09-29,1192.71,Cash
2186,1038,2025-02-19,214.96,Bank Transfer
2187,532,2023-10-21,326.43,Credit Card
2188,1562,2023-04-17,1349.46,Cash
2189,330,2024-01-15,469.62,Cash
2190,39,2024-01-29,323.95,Bank Transfer
2191,892,2024-01-15,1521.59,Bank Transfer
2192,1581,2023-03-04,574.76,Cash
2193,960,2023-09-11,299.87,Bank Transfer
2194,133,2023-06-27,894.26,Credit Card
2195,944,2023-01-05,423.08,Cash
2196,251,2025-03-18,736.07,Bank Transfer
2197,1546,2023-12-23,1311.63,PayPal
2198,986,2024-07-09,1335.87,Credit Card
2199,444,2023-08-16,213.45,Bank Transfer
2200,629,2022-09-10,1957.83,Credit Card
2201,1590,2024-01-31,387.71,Cash
2202,608,2025-01-10,1646.25,Bank Transfer
2203,1031,2022-09-25,1696.42,Cash
2204,1376,2023-06-04,378.51,Credit Card
2205,332,2024-09-09,1133.99,Bank Transfer
2206,532,2024-11-26,1545.74,Cash
2207,1404,2023-12-16,1065.59,PayPal
2208,1830,2025-03-08,912.72,Bank Transfer
2209,94,2025-05-12,908.42,Cash
2210,514,2025-05-02,289.49,Cash
2211,1337,2024-12-23,1786.89,PayPal
2212,295,2025-02-04,966.9,Credit Card
2213,1761,2025-02-21,1672.97,PayPal
2214,1932,2024-06-03,689.75,Cash
2215,975,2025-03-16,846.79,PayPal
2216,734,2024-10-11,1215.41,PayPal
2217,1830,2023-04-19,1067.45,Cash
2218,1244,2024-05-14,123.19,Credit Card
2219,1633,2022-12-01,541.23,Cash
2220,1212,2025-07-23,1365.26,PayPal
2221,118,2023-09-09,1393.96,Bank Transfer
2222,1593,2024-11-05,485.93,Credit Card
2223,711,2023-07-10,1580.65,PayPal
2224,972,2024-02-14,416.03,Cash
2225,1521,2023-08-23,185.94,Bank Transfer
2226,1221,2023-03-05,1710.43,Cash
2227,1949,2024-10-28,529.6,Credit Card
2228,644,2024-05-18,399.87,Bank Transfer
2229,843,2024-07-01,911.46,Cash
2230,1025,2025-06-08,1198.85,Cash
2231,1024,2024-05-02,1427.15,Bank Transfer
2232,522,2025-05-27,334.39,Credit Card
2233,1202,2023-12-30,1414.84,Credit Card
2234,495,2025-05-26,1665.72,Bank Transfer
2235,302,2022-09-15,1693.25,Cash
2236,431,2024-07-01,1723.42,PayPal
2237,933,2022-11-28,1462.71,PayPal
2238,123,2025-07-08,1418.21,PayPal
2239,1933,2022-12-10,1294.06,Cash
2240,212,2022-10-11,230.71,Credit Card
2241,1712,2024-10-24,940.28,Bank Transfer
2242,1334,2023-08-20,1776.27,Cash
2243,1243,2025-03-26,258.97,Cash
2244,219,2022-11-08,857.41,Credit Card
2245,1597,2024-08-02,603.17,Bank Transfer
2246,234,2022-12-21,592.12,Cash
2247,1182,2022-11-09,1115.85,Credit Card
2248,768,2023-10-27,367.93,Credit Card
2249,1712,2025-07-29,861.17,Credit Card
2250,425,2024-12-27,1177.34,PayPal
2251,384,2023-05-17,78.58,PayPal
2252,1530,2023-02-02,838.15,Credit Card
2253,196,2023-12-02,1993.83,Bank Transfer
2254,378,2024-10-23,1363.64,Bank Transfer
2255,1015,2024-12-26,1661.07,Credit Card
2256,865,2025-08-15,1101.81,Credit Card
2257,923,2023-09-18,939.82,Credit Card
2258,1888,2024-10-04,447.75,Credit Card
2259,820,2025-07-01,1849.22,Cash
2260,1817,2022-09-03,1561.49,Bank Transfer
2261,1404,2023-02-15,41.35,Credit Card
2262,597,2024-09-02,1174.94,PayPal
2263,379,2024-11-15,838.27,Cash
2264,376,2023-08-15,522.53,Bank Transfer
2265,772,2024-12-23,1163.59,Credit Card
2266,1768,2023-10-20,1620.51,PayPal
2267,1154,2023-11-06,571.7,Cash
2268,888,2024-04-19,1958.2,Credit Card
2269,1106,2025-07-06,460.14,Credit Card
2270,1519,2025-01-28,807.44,Bank Transfer
2271,533,2025-04-06,140.51,Bank Transfer
2272,1262,2024-01-01,1462.48,Bank Transfer
2273,223,2023-10-11,1403.78,PayPal
2274,1512,2024-03-10,1217.33,PayPal
2275,947,2024-02-26,1407.41,Cash
2276,370,2023-05-15,1091.02,Credit Card
2277,328,2023-08-11,1791.72,Credit Card
2278,1684,2024-12-22,787.48,Bank Transfer
2279,1336,2024-11-24,114.56,Cash
2280,122,2025-02-01,268.37,Cash
2281,1472,2022-10-03,851.17,Cash
2282,1323,2025-01-20,675.63,PayPal
2283,930,2025-07-29,1728.77,Bank Transfer
2284,729,2025-01-12,1954.92,Cash
2285,543,2025-04-28,1254.39,Bank Transfer
2286,48,2025-06-09,916.23,Credit Card
2287,1036,2024-03-08,1721.14,Cash
2288,618,2023-04-15,1635.81,Cash
2289,1533,2023-05-31,1000.42,Bank Transfer
2290,1544,2025-04-29,837.31,Credit Card
2291,348,2025-06-23,108.3,Credit Card
2292,1363,2025-06-06,1435.44,Credit Card
2293,1158,2023-07-25,1920.46,PayPal
2294,1219,2025-01-22,111.99,PayPal
2295,1581,2025-04-02,173.95,Bank Transfer
2296,1591,2025-01-20,1654.05,Bank Transfer
2297,1807,2023-06-05,1631.42,Credit Card
2298,573,2022-11-07,532.92,Credit Card
2299,1198,2025-07-04,465.84,PayPal
2300,714,2025-07-20,1915.09,PayPal
2301,423,2024-09-10,363.16,PayPal
2302,502,2023-04-24,727.89,Credit Card
2303,316,2024-03-27,1622.98,Bank Transfer
2304,705,2023-04-15,1709.94,Credit Card
2305,233,2023-06-03,1244.02,PayPal
2306,692,2025-01-05,581.69,Credit Card
2307,463,2023-12-16,1713.53,Bank Transfer
2308,1424,2025-02-27,1571.07,PayPal
2309,1547,2024-03-12,1556.01,PayPal
2310,1793,2024-12-29,341.16,PayPal
2311,808,2023-04-24,1839.89,Cash
2312,271,2024-04-17,34.34,Credit Card
2313,711,2022-09-26,1137.37,PayPal
2314,251,2025-04-05,270.12,Bank Transfer
2315,1542,2022-12-08,555.04,PayPal
2316,1802,2025-06-21,1167.98,Cash
2317,1598,2025-01-15,680.01,Cash
2318,642,2023-02-17,1817.19,PayPal
2319,1949,2025-06-29,131.75,PayPal
2320,498,2024-11-15,1934.62,Cash
2321,406,2024-01-13,169.0,Cash
2322,633,2025-05-10,1184.24,Bank Transfer
2323,328,2022-11-15,149.82,Credit Card
2324,787,2022-10-29,380.86,Bank Transfer
2325,1313,2025-06-15,203.96,PayPal
2326,1847,2025-02-23,907.31,Credit Card
2327,1201,2023-08-19,282.23,Cash
2328,915,2025-08-15,170.51,PayPal
2329,205,2023-08-05,973.6,PayPal
2330,1480,2022-10-20,813.55,Cash
2331,1751,2025-07-17,1902.57,Cash
2332,653,2023-11-14,319.27,Cash
2333,516,2023-08-26,778.53,PayPal
2334,1437,2022-12-13,70.3,Cash
2335,247,2023-10-24,908.17,PayPal
2336,55,2024-10-03,28.93,PayPal
2337,1352,2024-07-06,1488.82,Bank Transfer
2338,646,2024-04-04,1751.63,Bank Transfer
2339,126,2024-02-11,398.28,Credit Card
2340,129,2025-07-25,720.59,PayPal
2341,1762,2024-07-12,677.09,Credit Card
2342,651,2023-12-31,206.29,PayPal
2343,1475,2023-01-06,1548.35,Credit Card
2344,1192,2023-02-04,1286.9,Bank Transfer
2345,487,2023-02-15,1339.06,Credit Card
2346,1060,2023-03-12,1705.68,Cash
2347,1879,2024-11-29,1190.73,PayPal
2348,535,2024-02-06,942.95,PayPal
2349,767,2025-04-26,1391.0,Bank Transfer
2350,1762,2022-11-07,279.96,Credit Card
2351,1028,2024-06-26,1099.61,Bank Transfer
2352,1287,2025-04-19,1599.83,Bank Transfer
2353,1435,2023-06-28,1864.91,Credit Card
2354,1210,2023-01-06,377.06,Credit Card
2355,620,2024-01-04,1547.89,Cash
2356,1009,2025-01-31,102.07,Cash
2357,1299,2022-09-16,776.76,PayPal
2358,1970,2024-05-26,433.76,PayPal
2359,1552,2023-08-28,356.91,Cash
2360,726,2024-07-03,208.64,Credit Card
2361,340,2025-01-03,693.78,Bank Transfer
2362,1967,2024-11-27,877.92,Credit Card
2363,1810,2024-11-11,1049.14,Bank Transfer
2364,1506,2024-01-14,1064.04,PayPal
2365,1699,2023-07-21,1482.86,PayPal
2366,1993,2024-03-07,1554.18,Cash
2367,1456,2024-11-06,1591.59,PayPal
2368,829,2025-06-16,1581.3,Credit Card
2369,1515,2022-12-22,1025.67,Cash
2370,988,2023-10-19,268.15,PayPal
2371,743,2023-07-28,624.18,PayPal
2372,1766,2023-02-22,1564.68,Bank Transfer
2373,1510,2023-06-09,759.0,Cash
2374,346,2024-01-22,1119.79,PayPal
2375,376,2023-01-15,1741.76,Credit Card
2376,1547,2025-05-31,230.45,PayPal
2377,723,2023-06-09,1464.09,Cash
2378,345,2023-03-08,1518.73,Bank Transfer
2379,916,2023-04-17,360.76,Cash
2380,387,2024-02-29,1186.19,Bank Transfer
2381,1804,2023-03-11,376.95,Credit Card
2382,186,2024-03-18,1705.14,PayPal
2383,1624,2024-09-01,341.8,Bank Transfer
2384,179,2024-01-08,589.2,PayPal
2385,1217,2023-12-12,42.66,Credit Card
2386,1241,2025-07-29,1410.29,Cash
2387,808,2023-06-07,357.08,Cash
2388,82,2024-12-13,286.07,Cash
2389,1,2023-02-23,539.31,Bank Transfer
2390,1696,2025-02-13,1681.5,Bank Transfer
2391,882,2023-10-29,404.53,Credit Card
2392,978,2023-05-18,1675.19,Credit Card
2393,39,2023-09-08,1440.01,Credit Card
2394,103,2022-09-02,1479.9,Credit Card
2395,1178,2025-02-12,454.82,Bank Transfer
2396,1563,2022-10-30,417.57,PayPal
2397,276,2025-08-23,337.44,Cash
2398,192,2023-02-08,191.95,PayPal
2399,783,2023-07-05,1707.31,Credit Card
2400,860,2023-01-31,1930.88,PayPal
2401,945,2024-12-03,981.99,Credit Card
2402,657,2025-07-09,811.95,Cash
2403,228,2024-05-18,1848.47,Cash
2404,1702,2024-10-16,1684.27,Cash
2405,1999,2023-09-20,883.13,PayPal
2406,801,2023-03-12,577.13,Bank Transfer
2407,22,2023-05-13,49.16,Bank Transfer
2408,468,2023-12-31,936.8,PayPal
2409,556,2023-05-26,858.85,Cash
2410,1692,2023-06-12,862.71,PayPal
2411,1756,2025-06-28,461.4,Credit Card
2412,422,2025-02-28,1966.42,PayPal
2413,1611,2024-09-13,832.53,Credit Card
2414,1317,2024-06-06,1874.98,Bank Transfer
2415,580,2024-11-04,1430.85,Cash
2416,614,2022-12-26,291.69,PayPal
2417,1466,2022-12-23,216.3,Bank Transfer
2418,566,2025-02-10,1801.86,Bank Transfer
2419,239,2025-03-25,1832.48,PayPal
2420,942,2024-02-15,373.78,Cash
2421,1349,2024-10-09,1791.62,Bank Transfer
2422,977,2024-11-17,1903.02,Credit Card
2423,865,2023-02-28,1720.13,PayPal
2424,1619,2023-10-11,517.0,Bank Transfer
2425,369,2025-01-11,1254.88,Credit Card
2426,1677,2025-03-16,569.34,Cash
2427,1657,2023-07-12,157.53,Bank Transfer
2428,1758,2023-03-03,693.56,Cash
2429,41,2023-05-31,1996.05,Cash
2430,1270,2023-03-02,1238.68,PayPal
2431,354,2023-05-01,613.56,PayPal
2432,85,2023-03-29,1766.77,Bank Transfer
2433,1148,2025-07-23,454.0,Bank Transfer
2434,547,2024-02-26,1547.56,Credit Card
2435,1575,2025-02-23,1002.5,PayPal
2436,551,2023-07-27,703.79,Bank Transfer
2437,1631,2023-05-20,408.81,Cash
2438,1173,2023-02-28,525.95,Credit Card
2439,339,2025-01-07,730.69,Bank Transfer
2440,1583,2024-08-07,1081.41,PayPal
2441,776,2024-08-05,1687.29,PayPal
2442,857,2024-04-05,1127.64,Credit Card
2443,576,2023-04-26,1382.66,PayPal
2444,406,2025-01-03,1041.12,Bank Transfer
2445,130,2023-05-15,1312.62,Credit Card
2446,1220,2022-11-10,691.03,Bank Transfer
2447,1282,2025-03-07,1773.56,Cash
2448,1520,2023-01-29,1888.34,PayPal
2449,188,2025-04-04,793.81,Bank Transfer
2450,481,2022-11-27,656.15,Credit Card
2451,1711,2025-03-14,1600.2,PayPal
2452,977,2024-08-20,1076.59,Bank Transfer
2453,1377,2024-07-29,866.14,Bank Transfer
2454,1001,2025-07-23,1695.93,Cash
2455,1510,2025-03-24,205.85,PayPal
2456,934,2022-09-02,1020.27,Bank Transfer
2457,565,2023-07-20,440.31,Credit Card
2458,812,2023-09-22,1460.93,Credit Card
2459,1111,2025-07-08,1509.83,Bank Transfer
2460,1800,2023-07-09,842.96,Cash
2461,1739,2024-03-26,945.36,Cash
2462,1547,2025-05-25,483.0,Credit Card
2463,754,2023-01-04,1325.06,Credit Card
2464,1064,2024-04-01,758.08,Credit Card
2465,1922,2024-09-07,138.42,Cash
2466,974,2024-05-03,1850.52,PayPal
2467,1182,2025-05-22,1689.38,Credit Card
2468,1592,2023-04-21,1043.71,Bank Transfer
2469,84,2023-01-09,1401.06,Cash
2470,42,2023-06-06,594.31,PayPal
2471,745,2022-11-18,835.56,Cash
2472,69,2024-07-18,688.17,Credit Card
2473,467,2024-01-19,1417.66,Cash
2474,547,2024-02-13,1831.4,PayPal
2475,433,2023-05-28,73.56,Cash
2476,1321,2025-08-04,891.26,PayPal
2477,46,2023-04-30,1638.5,Cash
2478,1436,2023-01-13,1587.09,Credit Card
2479,1123,2024-05-27,1867.37,PayPal
2480,1506,2023-03-26,383.15,Cash
2481,1819,2022-10-09,1718.09,Bank Transfer
2482,1590,2025-05-03,180.94,Credit Card
2483,1580,2024-03-24,1033.56,Cash
2484,674,2024-03-23,451.7,Bank Transfer
2485,1385,2025-06-25,1203.63,Credit Card
2486,794,2024-04-30,952.04,PayPal
2487,1173,2025-06-07,841.13,Bank Transfer
2488,1393,2024-03-31,1630.15,Cash
2489,819,2025-02-20,67.66,Bank Transfer
2490,1636,2023-12-23,1988.63,Bank Transfer
2491,1738,2023-10-01,63.38,Bank Transfer
2492,1170,2025-05-08,293.34,Credit Card
2493,1423,2025-01-22,921.71,Bank Transfer
2494,1327,2024-06-11,1715.77,Cash
2495,1567,2023-08-20,1406.31,Credit Card
2496,1117,2023-06-30,1731.35,Cash
