OrderDetailID,OrderID,ProductID,Quantity,UnitPrice
3176,1089,778,7,444.34
3177,1783,691,2,210.64
3178,308,8,6,380.61
3179,1942,957,10,221.56
3180,529,203,9,405.06
3181,1665,630,8,107.63
3182,891,50,8,473.69
3183,577,41,2,256.3
3184,1778,502,8,65.31
3185,752,52,10,378.86
3186,1406,379,5,78.43
3187,872,346,5,455.15
3188,1571,839,1,114.41
3189,1112,274,3,486.71
3190,601,366,7,129.07
3191,36,458,6,170.65
3192,610,652,1,467.84
3193,1221,115,6,402.11
3194,1499,38,9,385.46
3195,1513,406,4,39.44
3196,359,87,9,359.51
3197,194,130,3,344.99
3198,1297,506,7,360.68
3199,1829,282,6,440.27
3200,1991,470,10,474.1
3201,500,941,9,375.18
3202,1166,470,1,474.1
3203,157,335,6,374.55
3204,79,151,10,390.32
3205,1483,654,2,146.28
3206,783,525,2,181.7
3207,692,950,5,255.77
3208,866,411,1,82.92
3209,377,974,5,238.52
3210,1478,669,2,414.36
3211,1714,935,7,296.84
3212,1977,120,4,16.71
3213,1170,268,5,433.13
3214,1261,527,9,445.3
3215,1750,813,4,169.45
3216,1422,819,1,166.31
3217,767,588,8,381.53
3218,441,779,7,462.46
3219,563,765,3,404.05
3220,567,514,1,124.36
3221,1239,409,3,159.26
3222,1389,292,5,457.15
3223,11,417,4,27.48
3224,39,801,7,279.6
3225,1346,133,5,160.39
3226,547,474,10,332.65
3227,1619,1000,6,149.38
3228,199,227,4,487.28
3229,38,727,6,403.86
3230,453,66,10,204.3
3231,590,746,10,77.23
3232,1694,472,10,422.99
3233,862,651,10,489.07
3234,674,555,7,446.21
3235,975,953,9,80.58
3236,26,352,6,364.67
3237,655,355,8,188.41
3238,311,474,8,332.65
3239,432,546,3,326.53
3240,1379,400,5,487.4
3241,826,34,10,300.22
3242,1982,81,8,480.59
3243,1150,354,2,469.83
3244,426,766,9,459.43
3245,757,312,5,343.15
3246,1538,323,8,486.93
3247,1382,479,1,122.58
3248,320,640,10,273.88
3249,342,640,6,273.88
3250,1157,442,7,161.49
3251,1567,24,5,118.38
3252,1140,762,8,208.61
3253,481,385,9,217.88
3254,270,388,10,334.23
3255,1944,871,2,87.6
3256,199,406,4,39.44
3257,433,114,10,17.27
3258,593,183,3,272.01
3259,1571,797,7,371.13
3260,1127,419,6,383.26
3261,1539,223,7,363.67
3262,1845,614,5,495.35
3263,655,789,6,304.56
3264,1291,109,6,157.59
3265,1029,549,9,353.5
3266,804,231,7,482.92
3267,1014,775,8,423.44
3268,587,846,8,362.39
3269,322,947,3,382.55
3270,820,296,1,265.35
3271,1091,850,6,260.42
3272,1563,476,3,94.52
3273,1400,930,2,267.6
3274,786,595,7,251.89
3275,1996,429,7,221.17
3276,387,652,1,467.84
3277,1268,230,3,237.35
3278,1249,635,9,244.67
3279,165,614,10,495.35
3280,1500,419,1,383.26
3281,666,625,4,124.89
3282,341,583,8,206.02
3283,1402,94,6,353.25
3284,47,761,10,246.49
3285,1810,809,7,213.45
3286,1131,524,4,23.13
3287,1742,936,3,160.68
3288,938,378,4,41.38
3289,359,484,4,253.94
3290,661,136,5,279.43
3291,133,916,1,154.42
3292,424,592,8,127.89
3293,941,251,10,375.73
3294,909,248,3,61.81
3295,1993,473,9,418.38
3296,1314,114,10,17.27
3297,1716,340,3,270.6
3298,502,474,2,332.65
3299,15,767,1,100.01
3300,1397,694,7,112.86
3301,1776,533,8,332.16
3302,1766,395,2,484.36
3303,1604,428,5,232.75
3304,1810,734,9,363.53
3305,248,733,10,24.58
3306,1326,547,1,369.16
3307,899,493,1,196.15
3308,600,832,7,457.63
3309,1697,843,1,416.5
3310,745,410,9,300.13
3311,1289,666,8,360.71
3312,878,807,2,73.73
3313,213,150,5,78.05
3314,1553,846,10,362.39
3315,1544,811,2,250.42
3316,1479,174,6,400.08
3317,846,673,6,477.25
3318,291,935,4,296.84
3319,1630,495,4,326.73
3320,542,100,6,427.19
3321,1315,711,2,107.01
3322,939,921,8,353.33
3323,1542,251,5,375.73
3324,702,303,8,310.64
3325,678,807,8,73.73
3326,1433,265,10,332.98
3327,564,609,1,303.22
3328,1560,144,3,318.31
3329,1069,296,1,265.35
3330,453,902,6,42.38
3331,1155,372,5,259.05
3332,629,968,3,43.15
3333,1163,650,5,342.19
3334,974,731,8,50.77
3335,1379,302,3,444.28
3336,1524,825,3,252.16
3337,301,623,5,89.4
3338,1760,394,5,470.86
3339,1305,234,1,78.85
3340,1743,217,10,278.97
3341,621,152,10,261.39
3342,25,266,6,23.17
3343,1477,521,9,104.79
3344,832,489,10,227.41
3345,1844,175,6,460.17
3346,1319,160,10,384.08
3347,1747,514,6,124.36
3348,1072,384,7,439.46
3349,1773,949,8,111.79
3350,1328,174,9,400.08
3351,988,180,8,172.06
3352,1838,389,1,461.88
3353,1370,970,2,187.01
3354,702,231,5,482.92
3355,423,230,3,237.35
3356,570,624,2,388.43
3357,1332,202,6,263.26
3358,1022,471,10,499.99
3359,1870,654,1,146.28
3360,1721,765,9,404.05
3361,1840,234,4,78.85
3362,745,681,1,210.84
3363,817,642,2,25.82
3364,1950,338,9,483.8
3365,138,278,9,466.66
3366,1970,548,9,457.2
3367,1788,82,1,299.54
3368,915,581,9,445.05
3369,508,251,5,375.73
3370,1633,758,3,79.76
3371,1413,959,4,229.42
3372,468,707,8,127.52
3373,364,42,10,421.63
3374,545,566,5,175.53
3375,188,761,4,246.49
3376,1502,851,2,282.13
3377,1856,925,3,70.43
3378,1071,311,1,91.66
3379,426,234,4,78.85
3380,1200,780,10,283.94
3381,978,476,2,94.52
3382,1100,903,1,204.41
3383,654,809,2,213.45
3384,403,490,2,50.4
3385,906,86,8,161.6
3386,405,103,9,6.76
3387,1208,221,10,270.25
3388,998,308,10,165.57
3389,20,596,7,49.57
3390,1764,927,2,160.11
3391,1475,908,8,201.87
3392,1593,659,4,468.62
3393,1207,826,10,130.08
3394,1548,468,1,214.59
3395,516,773,7,191.7
3396,1232,278,8,466.66
3397,1293,181,6,377.24
3398,1039,495,9,326.73
3399,582,975,5,465.92
3400,542,889,9,108.89
3401,510,350,5,188.65
3402,1389,575,9,471.1
3403,633,641,8,477.53
3404,229,775,3,423.44
3405,999,7,6,114.12
3406,1830,998,9,410.88
3407,964,508,3,97.72
3408,367,68,7,213.83
3409,1379,312,2,343.15
3410,1896,883,8,412.19
3411,702,654,9,146.28
3412,1685,188,4,474.14
3413,1595,112,4,375.99
3414,437,315,9,340.42
3415,626,328,9,53.1
3416,967,106,5,60.38
3417,1900,625,4,124.89
3418,1170,689,3,246.97
3419,664,161,4,123.43
3420,1570,406,3,39.44
3421,1746,162,10,146.44
3422,1357,161,6,123.43
3423,1960,529,8,251.27
3424,1339,610,7,27.43
3425,1597,744,5,457.59
3426,469,956,5,342.12
3427,967,957,5,221.56
3428,760,149,5,349.7
3429,684,745,6,27.63
3430,1699,764,6,253.6
3431,922,316,7,472.89
3432,1154,403,7,19.33
3433,12,781,7,12.75
3434,114,992,7,157.22
3435,725,662,3,494.6
3436,1997,468,5,214.59
3437,40,839,4,114.41
3438,428,678,5,346.69
3439,604,853,6,322.04
3440,49,330,7,185.61
3441,1620,392,6,295.3
3442,1143,574,4,51.25
3443,1634,221,10,270.25
3444,1031,451,5,79.68
3445,219,77,4,151.87
3446,329,334,8,457.45
3447,1929,739,10,106.23
3448,963,975,1,465.92
3449,1600,676,7,235.37
3450,1409,983,8,167.01
3451,512,287,10,271.6
3452,1201,385,1,217.88
3453,208,58,6,118.33
3454,566,551,6,72.19
3455,898,946,5,213.33
3456,228,484,3,253.94
3457,1804,768,2,137.33
3458,665,794,7,47.42
3459,1689,156,3,308.26
3460,1208,307,10,348.53
3461,410,576,2,314.12
3462,898,252,6,66.56
3463,1173,560,5,288.28
3464,1141,544,5,189.15
3465,1413,23,3,280.69
3466,1582,789,2,304.56
3467,1784,805,6,363.8
3468,1961,874,6,72.58
3469,1854,792,8,181.13
3470,1531,906,4,51.11
3471,378,329,8,157.92
3472,467,472,6,422.99
3473,683,204,5,235.11
3474,523,619,1,399.39
3475,288,123,7,490.67
3476,876,406,8,39.44
3477,1635,50,9,473.69
3478,124,935,9,296.84
3479,765,17,10,193.16
3480,896,33,9,315.59
3481,1789,818,6,318.29
3482,1619,552,8,449.85
3483,579,589,6,162.96
3484,1300,69,2,437.87
3485,1158,95,9,8.87
3486,1599,116,9,137.07
3487,325,818,9,318.29
3488,1734,872,2,160.72
3489,1176,945,8,467.29
3490,1250,666,4,360.71
3491,1540,75,7,146.2
3492,1675,284,8,467.45
3493,925,911,3,395.21
3494,1333,339,2,49.7
3495,373,664,10,140.05
3496,696,465,9,323.53
3497,1600,710,7,384.2
3498,1822,22,7,138.62
3499,1178,301,1,193.1
3500,1278,849,7,340.18
3501,39,9,4,173.42
3502,661,438,3,42.3
3503,531,877,4,87.79
3504,1197,691,6,210.64
3505,1091,469,4,157.89
3506,1577,842,10,151.24
3507,1896,364,10,388.31
3508,313,194,3,298.09
3509,423,316,3,472.89
3510,207,27,9,442.92
3511,1233,968,1,43.15
3512,1597,131,9,336.96
3513,714,978,2,458.35
3514,671,892,6,407.7
3515,1902,236,4,305.13
3516,414,311,3,91.66
3517,869,278,4,466.66
3518,1918,942,4,392.98
3519,1582,364,1,388.31
3520,282,899,8,357.14
3521,253,855,7,298.14
3522,53,455,4,263.76
3523,780,51,8,436.85
3524,899,409,4,159.26
3525,422,790,7,484.62
3526,1209,835,2,325.14
3527,191,993,3,212.81
3528,1038,936,10,160.68
3529,1484,529,2,251.27
3530,334,775,4,423.44
3531,247,964,8,87.65
3532,1517,620,6,18.19
3533,1536,325,7,305.5
3534,392,216,2,156.57
3535,1638,520,6,389.21
3536,979,262,9,484.68
3537,230,968,8,43.15
3538,34,8,7,380.61
3539,1646,431,7,435.91
3540,1970,879,2,147.89
3541,727,370,5,372.15
3542,1714,67,7,99.84
3543,1938,869,5,96.95
3544,470,719,2,153.75
3545,1333,660,7,9.59
3546,1794,483,1,233.53
3547,1949,988,5,79.53
3548,1495,663,6,445.18
3549,93,145,4,338.03
3550,364,579,1,136.0
3551,263,532,3,150.41
3552,288,712,8,225.99
3553,1562,40,1,438.55
3554,1222,822,4,18.32
3555,1775,758,5,79.76
3556,762,633,7,339.55
3557,1687,162,7,146.44
3558,354,179,9,192.66
3559,1977,156,3,308.26
3560,748,901,2,138.01
3561,1611,167,1,417.28
3562,1019,209,5,246.34
3563,827,641,6,477.53
3564,1862,862,5,295.57
3565,1274,329,1,157.92
3566,1605,27,6,442.92
3567,59,911,8,395.21
3568,71,753,3,74.28
3569,1872,418,1,8.81
3570,1105,387,10,366.16
3571,1480,538,3,337.24
3572,324,103,1,6.76
3573,715,919,4,201.19
3574,189,430,2,296.49
3575,231,992,8,157.22
3576,952,426,9,321.87
3577,902,138,10,309.68
3578,1658,653,1,327.02
3579,638,488,8,146.11
3580,1843,925,5,70.43
3581,263,331,9,166.73
3582,749,980,10,451.46
3583,1369,734,2,363.53
3584,979,505,10,13.14
3585,402,129,4,355.85
3586,1055,133,3,160.39
3587,462,676,2,235.37
3588,1523,98,7,81.95
3589,579,909,10,249.88
3590,216,256,4,128.93
3591,514,190,5,482.05
3592,674,728,8,209.28
3593,1369,605,9,227.93
3594,1059,592,5,127.89
3595,1557,922,3,43.58
3596,672,433,6,318.45
3597,1355,149,10,349.7
3598,1509,958,1,126.02
3599,1532,928,7,194.45
3600,1295,50,4,473.69
3601,374,15,3,353.76
3602,1300,35,4,498.08
3603,332,407,6,50.42
3604,24,586,8,159.73
3605,991,879,6,147.89
3606,385,644,10,374.93
3607,831,463,4,332.76
3608,929,637,5,353.93
3609,1118,451,2,79.68
3610,1526,287,9,271.6
3611,1893,346,6,455.15
3612,1828,191,5,482.54
3613,699,827,8,395.59
3614,1582,563,8,265.22
3615,1359,99,6,360.22
3616,1564,532,5,150.41
3617,130,801,6,279.6
3618,874,658,1,498.6
3619,1976,557,3,397.88
3620,194,233,8,290.63
3621,1700,114,2,17.27
3622,1128,730,5,168.48
3623,259,895,6,288.5
3624,629,464,7,469.31
3625,1134,963,2,261.03
3626,1979,888,9,433.32
3627,374,408,9,212.82
3628,400,146,4,17.09
3629,1590,18,4,85.51
3630,1503,763,6,141.0
3631,1077,616,3,247.47
3632,1153,881,9,257.85
3633,1076,49,9,384.09
3634,743,553,4,483.94
3635,1421,970,9,187.01
3636,342,384,3,439.46
3637,206,697,3,147.11
3638,1301,650,10,342.19
3639,464,864,3,401.3
3640,1108,965,10,367.8
3641,869,879,4,147.89
3642,571,51,7,436.85
3643,608,400,9,487.4
3644,1991,432,8,169.87
3645,959,330,3,185.61
3646,1478,961,5,64.12
3647,1,77,5,151.87
3648,1451,570,5,164.72
3649,428,946,10,213.33
3650,1217,983,2,167.01
3651,122,774,7,9.68
3652,288,148,8,443.64
3653,1685,165,4,110.91
3654,802,806,3,262.95
3655,1324,430,7,296.49
3656,1212,199,4,425.54
3657,1709,359,2,50.38
3658,464,987,5,367.57
3659,288,915,7,497.87
3660,253,744,10,457.59
3661,1935,689,3,246.97
3662,422,455,3,263.76
3663,1377,283,6,387.47
3664,23,653,2,327.02
3665,1067,319,9,57.79
3666,211,791,10,140.3
3667,965,238,8,152.19
3668,612,842,2,151.24
3669,1109,761,10,246.49
3670,931,158,2,373.11
3671,1803,773,6,191.7
3672,1793,279,1,140.35
3673,782,859,5,166.36
3674,232,642,8,25.82
3675,873,600,3,146.45
3676,1795,727,8,403.86
3677,1554,299,4,313.51
3678,1071,106,2,60.38
3679,1499,618,10,59.25
3680,1772,372,4,259.05
3681,1781,871,8,87.6
3682,1714,719,7,153.75
3683,864,59,2,40.07
3684,1772,789,5,304.56
3685,1726,742,5,183.02
3686,1853,258,9,499.79
3687,674,430,5,296.49
3688,731,86,1,161.6
3689,208,731,8,50.77
3690,498,600,8,146.45
3691,454,606,7,341.8
3692,1364,273,2,441.02
3693,1600,847,8,153.63
3694,1149,622,10,117.63
3695,770,622,9,117.63
3696,1783,948,7,13.26
3697,87,617,2,408.8
3698,1210,859,2,166.36
3699,1179,98,2,81.95
3700,1980,783,4,153.14
3701,739,595,10,251.89
3702,864,835,7,325.14
3703,1472,763,1,141.0
3704,712,663,8,445.18
3705,1746,472,10,422.99
3706,1769,536,1,309.35
3707,1926,409,7,159.26
3708,1371,930,1,267.6
3709,443,581,3,445.05
3710,50,646,6,72.95
3711,203,300,7,426.62
3712,1643,30,8,449.42
3713,1740,913,5,66.5
3714,735,839,6,114.41
3715,722,997,4,292.48
3716,567,457,1,341.05
3717,665,470,5,474.1
3718,1575,813,3,169.45
3719,429,572,9,129.05
3720,1328,330,7,185.61
3721,1543,357,3,274.51
3722,1730,512,2,196.51
3723,684,361,10,125.57
3724,1103,758,4,79.76
3725,649,849,5,340.18
3726,208,937,2,324.09
3727,1310,416,6,298.6
3728,1274,510,3,256.13
3729,1550,392,4,295.3
3730,543,877,8,87.79
3731,719,346,8,455.15
3732,1835,371,3,36.46
3733,1965,173,6,19.37
3734,33,115,4,402.11
3735,1192,318,9,423.43
3736,1435,658,9,498.6
3737,607,775,9,423.44
3738,1103,183,7,272.01
3739,1267,713,2,126.14
3740,407,96,2,466.22
3741,1458,613,7,466.03
3742,1746,270,3,97.85
3743,1467,349,9,444.19
3744,725,407,3,50.42
3745,1887,395,2,484.36
3746,1731,980,5,451.46
3747,1257,584,2,34.66
3748,664,231,8,482.92
3749,1692,42,4,421.63
3750,1123,159,5,377.13
3751,54,507,4,309.33
3752,1707,712,4,225.99
3753,503,897,4,459.79
3754,902,664,4,140.05
3755,298,13,5,44.01
3756,500,988,1,79.53
3757,1757,627,8,79.96
3758,1717,450,7,98.18
3759,1140,565,10,41.71
3760,394,423,3,40.68
3761,1737,532,10,150.41
3762,819,643,10,176.45
3763,1820,924,7,175.07
3764,1530,268,6,433.13
3765,1646,821,5,498.65
3766,884,380,6,318.37
3767,1844,948,4,13.26
3768,656,554,6,356.22
3769,158,982,3,439.11
3770,659,881,4,257.85
3771,1630,552,10,449.85
3772,264,99,9,360.22
3773,1451,488,9,146.11
3774,643,108,10,278.5
3775,467,738,6,457.65
3776,1470,719,9,153.75
3777,1682,230,8,237.35
3778,552,589,1,162.96
3779,943,634,8,323.44
3780,1019,606,7,341.8
3781,133,977,3,212.59
3782,46,574,8,51.25
3783,1145,666,1,360.71
3784,1835,356,8,428.45
3785,1777,724,3,211.08
3786,131,699,6,190.36
3787,134,978,5,458.35
3788,1167,259,1,24.91
3789,1462,613,8,466.03
3790,883,722,3,486.28
3791,812,221,8,270.25
3792,635,552,5,449.85
3793,677,239,10,286.47
3794,1636,897,9,459.79
3795,1938,417,3,27.48
3796,1570,553,10,483.94
3797,645,884,1,223.48
3798,1989,625,1,124.89
3799,1459,773,6,191.7
3800,1204,123,2,490.67
3801,1258,66,9,204.3
3802,848,748,3,102.11
3803,1501,200,4,219.59
3804,1232,793,3,96.94
3805,1712,186,1,420.42
3806,1330,952,8,45.8
3807,1493,123,6,490.67
3808,183,97,7,62.14
3809,1176,718,7,492.92
3810,1649,418,7,8.81
3811,1427,486,3,322.38
3812,1736,352,3,364.67
3813,197,319,6,57.79
3814,364,725,7,96.02
3815,1801,259,8,24.91
3816,186,189,5,384.61
3817,823,206,4,143.07
3818,720,663,2,445.18
3819,696,463,2,332.76
3820,1073,264,1,168.25
3821,1801,621,1,392.54
3822,1141,61,6,468.08
3823,196,173,1,19.37
3824,1974,542,1,186.33
3825,10,335,7,374.55
3826,628,29,10,271.79
3827,1154,384,2,439.46
3828,1958,177,4,18.42
3829,1304,636,8,281.25
3830,373,549,4,353.5
3831,1999,354,2,469.83
3832,1787,700,3,435.46
3833,1229,384,10,439.46
3834,363,913,8,66.5
3835,1447,867,3,348.25
3836,1040,153,8,459.15
3837,63,638,1,161.94
3838,1916,551,2,72.19
3839,1654,957,5,221.56
3840,1915,299,2,313.51
3841,715,700,3,435.46
3842,1209,531,3,218.15
3843,1844,103,8,6.76
3844,396,618,3,59.25
3845,1256,943,6,196.01
3846,1921,466,9,352.9
3847,1704,399,8,289.18
3848,1934,120,9,16.71
3849,135,347,4,62.75
3850,749,145,4,338.03
3851,1967,838,8,261.8
3852,386,814,7,222.91
3853,86,367,1,433.89
3854,1878,944,8,299.0
3855,1661,864,10,401.3
3856,203,869,9,96.95
3857,187,680,6,80.83
3858,1868,540,10,75.68
3859,1178,720,9,440.46
3860,1069,404,9,461.16
3861,1318,206,5,143.07
3862,657,139,8,417.69
3863,1564,203,5,405.06
3864,1934,642,7,25.82
3865,828,446,7,416.69
3866,169,503,1,397.98
3867,1007,107,6,275.07
3868,1150,496,10,23.96
3869,797,314,8,131.39
3870,1611,790,5,484.62
3871,1579,701,1,44.72
3872,1081,852,1,399.89
3873,386,970,2,187.01
3874,629,914,10,230.98
3875,1532,922,10,43.58
3876,1112,178,6,434.09
3877,1514,50,9,473.69
3878,58,49,5,384.09
3879,789,193,6,201.34
3880,1975,551,1,72.19
3881,1688,846,7,362.39
3882,1513,521,9,104.79
3883,1740,183,9,272.01
3884,760,698,1,384.08
3885,1866,220,2,362.04
3886,937,973,3,430.05
3887,1828,227,6,487.28
3888,150,732,4,137.89
3889,1015,212,10,124.47
3890,1312,628,1,253.4
3891,93,945,7,467.29
3892,422,922,2,43.58
3893,1893,298,1,42.04
3894,1853,247,6,296.95
3895,363,400,4,487.4
3896,762,940,7,106.7
3897,92,160,3,384.08
3898,1227,253,10,204.24
3899,1370,265,7,332.98
3900,1394,585,5,234.9
3901,420,963,5,261.03
3902,839,707,1,127.52
3903,852,844,7,159.39
3904,773,285,4,145.01
3905,1673,798,8,50.3
3906,520,615,1,171.5
3907,1284,710,7,384.2
3908,86,713,8,126.14
3909,264,679,4,309.24
3910,145,653,2,327.02
3911,237,163,8,447.05
3912,137,188,9,474.14
3913,671,172,5,246.67
3914,1957,698,7,384.08
3915,584,550,5,348.52
3916,584,877,10,87.79
3917,536,112,2,375.99
3918,809,843,4,416.5
3919,1947,89,9,161.51
3920,1734,510,4,256.13
3921,261,531,1,218.15
3922,961,491,2,442.89
3923,229,235,1,496.99
3924,1707,398,3,423.46
3925,172,781,2,12.75
3926,496,447,10,309.43
3927,760,449,3,227.62
3928,906,612,1,305.1
3929,1358,957,9,221.56
3930,1571,998,4,410.88
3931,1574,216,6,156.57
3932,90,583,1,206.02
3933,1943,157,6,416.13
3934,1761,974,5,238.52
3935,1888,180,6,172.06
3936,947,206,1,143.07
3937,802,390,3,51.15
3938,1940,299,9,313.51
3939,131,231,3,482.92
3940,1285,200,6,219.59
3941,1348,739,8,106.23
3942,52,893,8,178.65
3943,143,864,4,401.3
3944,1233,542,5,186.33
3945,1141,165,3,110.91
3946,1121,988,6,79.53
3947,117,115,2,402.11
3948,840,531,9,218.15
3949,36,634,3,323.44
3950,1483,956,6,342.12
3951,759,40,3,438.55
3952,1847,107,4,275.07
3953,13,391,1,189.46
3954,1153,60,7,245.28
3955,1575,581,2,445.05
3956,1756,230,1,237.35
3957,1155,559,2,396.23
3958,41,665,8,85.43
3959,1920,586,7,159.73
3960,579,703,10,93.34
3961,793,461,4,170.01
3962,1399,503,10,397.98
3963,513,354,8,469.83
3964,982,942,3,392.98
3965,931,550,6,348.52
3966,459,148,5,443.64
3967,1305,749,3,417.51
3968,1973,991,7,380.67
3969,527,904,3,468.49
3970,754,758,1,79.76
3971,885,825,5,252.16
3972,295,44,8,476.98
3973,841,728,9,209.28
3974,1745,233,7,290.63
3975,257,861,6,160.14
3976,427,965,7,367.8
3977,863,905,7,167.01
3978,944,752,8,233.11
3979,910,976,7,402.54
3980,950,373,6,114.67
3981,668,682,7,401.99
3982,273,741,9,269.16
3983,422,252,4,66.56
3984,1460,196,10,302.2
3985,399,971,10,447.66
3986,745,922,8,43.58
3987,1123,884,7,223.48
3988,768,660,5,9.59
3989,438,403,3,19.33
3990,964,112,9,375.99
3991,1336,464,5,469.31
3992,1853,853,10,322.04
3993,845,53,4,159.3
3994,445,346,9,455.15
3995,1823,161,7,123.43
3996,1920,530,7,401.57
3997,370,966,8,170.83
3998,49,711,4,107.01
3999,791,582,3,478.54
4000,560,764,10,253.6
4001,1576,160,7,384.08
4002,1178,801,4,279.6
4003,309,422,6,252.63
4004,960,252,3,66.56
4005,1562,954,8,258.1
4006,648,626,10,99.44
4007,1087,753,1,74.28
4008,1385,100,2,427.19
4009,176,22,1,138.62
4010,1885,883,1,412.19
4011,679,874,2,72.58
4012,642,954,6,258.1
4013,416,762,3,208.61
4014,1962,219,5,139.1
4015,1722,68,6,213.83
4016,1277,932,6,315.9
4017,1195,927,8,160.11
4018,973,347,3,62.75
4019,594,311,2,91.66
4020,1644,576,3,314.12
4021,1845,902,3,42.38
4022,335,426,2,321.87
4023,1091,933,10,344.85
4024,840,163,9,447.05
4025,1132,644,8,374.93
4026,1434,288,4,382.62
4027,2000,117,3,194.36
4028,1863,456,2,459.38
4029,1548,41,3,256.3
4030,1803,391,8,189.46
4031,777,489,3,227.41
4032,1572,21,10,365.92
4033,1410,838,6,261.8
4034,1907,452,10,406.43
4035,1172,187,8,67.48
4036,1831,21,8,365.92
4037,1939,688,10,62.54
4038,705,907,6,333.75
4039,175,908,6,201.87
4040,142,182,3,418.28
4041,1279,308,7,165.57
4042,1878,154,2,401.7
4043,1915,810,4,129.59
4044,1970,650,6,342.19
4045,599,729,2,71.38
4046,727,618,8,59.25
4047,33,637,10,353.93
4048,856,174,6,400.08
4049,1744,259,4,24.91
4050,1052,287,9,271.6
4051,1852,938,1,302.0
4052,1003,327,3,384.9
4053,107,665,4,85.43
4054,1435,314,5,131.39
4055,920,444,6,32.81
4056,83,280,8,125.65
4057,1351,83,6,64.34
4058,1130,33,3,315.59
4059,1786,949,10,111.79
4060,22,753,10,74.28
4061,40,310,7,208.97
4062,409,927,8,160.11
4063,779,398,1,423.46
4064,1424,689,5,246.97
4065,1428,385,6,217.88
4066,752,823,9,108.78
4067,1749,803,7,301.03
4068,834,725,6,96.02
4069,272,966,6,170.83
4070,1473,268,9,433.13
4071,396,501,5,60.04
4072,547,86,8,161.6
4073,1882,688,2,62.54
4074,1650,683,6,341.77
4075,1765,522,2,161.22
4076,48,831,3,448.27
4077,1652,781,2,12.75
4078,498,77,3,151.87
4079,765,67,3,99.84
4080,1172,821,4,498.65
4081,1596,90,2,231.85
4082,20,741,1,269.16
4083,1509,827,6,395.59
4084,1783,931,10,86.24
4085,145,160,10,384.08
4086,1283,989,8,120.33
4087,1293,895,6,288.5
4088,1610,681,2,210.84
4089,1255,125,1,292.39
4090,1443,143,4,331.13
4091,1881,764,2,253.6
4092,381,94,2,353.25
4093,8,444,4,32.81
4094,431,52,2,378.86
4095,793,329,9,157.92
4096,395,488,4,146.11
4097,1451,508,10,97.72
4098,1447,191,8,482.54
4099,590,750,10,472.01
4100,1772,882,1,388.68
4101,907,190,9,482.05
4102,13,82,3,299.54
4103,1996,203,5,405.06
4104,295,900,9,199.39
4105,1179,997,4,292.48
4106,1434,127,2,221.01
4107,386,192,6,464.8
4108,1549,234,3,78.85
4109,809,651,10,489.07
4110,608,616,7,247.47
4111,1038,656,5,362.94
4112,447,437,5,303.19
4113,1689,354,4,469.83
4114,1087,8,5,380.61
4115,577,773,3,191.7
4116,133,64,2,214.67
4117,1012,353,1,54.02
4118,1270,774,7,9.68
4119,164,691,8,210.64
4120,25,763,2,141.0
4121,653,603,6,30.32
4122,1430,698,10,384.08
4123,1389,983,2,167.01
4124,1166,269,6,435.34
4125,924,367,8,433.89
4126,759,512,5,196.51
4127,1564,501,6,60.04
4128,1119,763,4,141.0
4129,468,602,3,383.11
4130,88,708,6,98.3
4131,840,477,8,405.48
4132,665,946,7,213.33
4133,950,890,8,178.56
4134,927,157,3,416.13
4135,1512,769,7,479.85
4136,860,973,1,430.05
4137,1789,143,6,331.13
4138,782,892,3,407.7
4139,819,375,1,154.31
4140,890,811,3,250.42
4141,310,608,3,469.78
4142,445,98,1,81.95
4143,802,484,3,253.94
4144,555,346,4,455.15
4145,45,510,7,256.13
4146,325,311,9,91.66
4147,569,234,4,78.85
4148,997,622,8,117.63
4149,887,446,3,416.69
4150,999,993,1,212.81
4151,724,985,2,371.09
4152,138,976,6,402.54
4153,1446,489,10,227.41
4154,593,145,4,338.03
4155,1063,966,8,170.83
4156,1646,222,7,99.81
4157,1005,14,5,443.3
4158,1294,163,6,447.05
4159,1292,319,10,57.79
4160,879,627,2,79.96
4161,1227,133,9,160.39
4162,578,350,6,188.65
4163,1653,706,3,274.5
4164,757,579,8,136.0
4165,130,19,8,137.15
4166,758,428,4,232.75
4167,429,968,6,43.15
4168,1410,240,6,54.12
4169,1299,938,8,302.0
4170,1612,288,9,382.62
4171,698,592,6,127.89
4172,1431,200,3,219.59
4173,1978,330,10,185.61
4174,1989,934,4,448.81
4175,1451,608,10,469.78
4176,486,833,4,330.51
4177,1001,577,8,422.05
4178,1824,20,6,40.34
4179,1047,902,2,42.38
4180,787,769,3,479.85
4181,1278,330,2,185.61
4182,1084,503,8,397.98
4183,1235,923,5,341.59
4184,138,461,7,170.01
4185,1593,198,5,39.13
4186,1458,147,6,425.62
4187,1737,797,1,371.13
4188,971,253,4,204.24
4189,1297,4,6,20.73
4190,730,845,10,244.05
4191,989,576,3,314.12
4192,1605,280,6,125.65
4193,993,322,10,9.01
4194,1809,550,4,348.52
4195,1688,831,4,448.27
4196,1962,946,10,213.33
4197,1240,124,5,62.09
4198,1503,63,4,51.69
4199,1073,819,9,166.31
4200,579,255,7,445.26
4201,867,718,1,492.92
4202,611,268,4,433.13
4203,296,304,1,460.86
4204,60,668,7,91.87
4205,162,378,8,41.38
4206,1589,932,3,315.9
4207,915,641,7,477.53
4208,1138,161,10,123.43
4209,910,777,6,459.98
